rideable_type,day_of_week,month,season,trip_duration_mins,hour,trips,day_of_month
1,3,10,3,10,17,16,25
0,4,5,1,18,19,10,18
1,3,4,1,47,11,1,12
0,0,5,1,11,13,18,28
1,6,11,3,16,20,2,25
1,1,7,2,46,7,1,24
1,2,6,2,23,23,1,13
1,3,4,1,27,14,1,5
1,1,9,3,41,13,5,4
1,6,4,1,2,23,8,22
1,4,9,3,46,10,2,14
0,1,7,2,122,15,1,3
1,3,7,2,22,13,3,19
0,4,12,0,3,0,3,14
1,3,10,3,3,20,5,18
1,0,10,3,13,15,2,29
1,2,5,1,38,17,4,23
1,5,3,1,37,23,1,31
1,4,1,0,30,7,1,5
1,3,4,1,13,15,1,5
1,4,8,2,3,14,29,10
0,4,9,3,8,9,23,21
1,6,12,0,10,13,1,23
0,4,11,3,46,22,2,9
0,6,6,2,25,23,8,10
0,0,4,1,11,8,2,23
1,3,9,3,15,12,2,27
1,3,8,2,9,13,4,9
0,2,10,3,21,7,5,17
1,0,4,1,15,21,1,9
1,3,9,3,8,21,6,13
1,5,3,1,25,12,1,24
1,4,3,1,20,20,2,30
1,0,11,3,5,11,26,5
1,5,11,3,39,7,1,17
0,6,6,2,40,14,3,24
1,3,4,1,47,20,3,12
0,1,1,0,22,15,1,16
0,0,7,2,11,11,17,30
1,5,3,1,8,22,1,3
1,0,9,3,9,16,19,17
1,6,8,2,71,22,3,12
0,0,3,1,19,16,3,12
0,3,9,3,12,17,24,20
0,1,3,1,2,4,1,6
1,6,8,2,59,19,1,19
1,6,11,3,59,11,1,11
0,1,6,2,17,19,11,19
1,2,7,2,43,12,1,18
1,4,5,1,18,1,1,4
0,0,11,3,11,11,10,12
1,2,5,1,60,14,3,16
1,3,10,3,13,11,9,25
0,4,8,2,30,13,3,10
1,4,11,3,20,22,1,30
1,5,4,1,25,15,3,21
0,4,7,2,13,13,9,27
1,2,9,3,3,12,3,12
1,5,6,2,45,12,1,30
1,6,4,1,12,9,5,29
1,5,9,3,40,14,3,15
0,5,6,2,81,17,1,16
0,5,3,1,7,7,12,17
1,3,3,1,27,11,1,8
1,2,12,0,16,22,1,19
0,0,12,0,80,0,1,24
1,6,5,1,67,13,3,20
1,2,10,3,29,11,2,24
1,3,4,1,35,15,2,12
1,6,6,2,10,10,16,24
0,6,5,1,6,2,3,27
0,5,8,2,7,21,14,11
1,5,12,0,20,13,3,8
0,4,5,1,26,17,7,4
1,4,4,1,25,7,1,27
0,1,9,3,9,15,11,18
0,2,9,3,13,13,13,12
1,1,10,3,19,21,1,23
1,1,11,3,74,14,2,13
1,2,6,2,32,5,2,13
0,0,2,0,16,11,3,12
0,2,6,2,10,15,11,13
1,2,2,0,19,20,1,21
1,2,9,3,19,15,2,19
1,6,5,1,28,11,3,13
0,0,3,1,12,1,1,5
0,0,4,1,31,10,1,2
1,0,7,2,69,10,1,9
1,6,5,1,80,18,1,27
0,2,11,3,18,15,7,14
0,4,10,3,36,10,1,26
1,6,9,3,26,20,8,16
1,0,5,1,96,17,1,21
1,5,11,3,28,10,1,17
1,1,7,2,43,10,1,31
1,2,1,0,9,22,1,31
0,3,11,3,6,0,2,15
1,3,8,2,38,8,4,16
1,6,9,3,155,15,1,30
1,5,9,3,24,18,5,15
1,6,7,2,34,17,6,8
1,5,12,0,4,9,3,29
0,2,9,3,12,18,9,26
1,3,9,3,7,2,2,13
1,3,8,2,2,17,18,23
1,1,6,2,25,13,3,26
1,5,3,1,22,15,3,24
1,5,12,0,33,7,1,8
0,1,6,2,27,17,4,26
0,6,1,0,6,15,7,14
0,3,3,1,28,20,1,29
0,2,7,2,108,20,1,4
0,1,1,0,28,13,2,2
1,3,10,3,26,18,2,18
0,6,7,2,41,11,4,15
1,5,6,2,77,12,1,9
1,1,10,3,8,1,1,16
0,3,11,3,7,22,17,8
0,3,10,3,3,9,6,25
0,4,4,1,5,7,36,27
1,0,8,2,35,16,5,13
1,5,8,2,2,19,12,11
1,1,5,1,30,10,6,29
1,3,5,1,4,20,27,17
1,0,3,1,15,6,1,12
1,0,9,3,25,15,1,24
0,6,5,1,14,6,4,13
1,0,8,2,20,10,2,13
0,3,10,3,24,17,4,18
0,0,5,1,54,3,1,28
0,3,8,2,48,17,1,2
0,1,9,3,13,13,24,4
0,1,7,2,9,22,11,17
0,4,5,1,37,16,3,11
0,2,5,1,35,12,4,30
0,3,6,2,35,14,3,7
1,1,5,1,54,17,2,22
0,3,8,2,37,20,1,23
1,0,1,0,28,7,1,15
0,2,5,1,15,16,16,16
0,6,7,2,38,22,1,22
1,1,3,1,42,14,1,6
0,3,9,3,8,9,25,27
1,2,2,0,4,14,1,28
1,4,5,1,14,1,1,25
1,4,11,3,11,23,3,9
0,1,11,3,3,6,3,27
0,1,4,1,21,18,5,3
1,1,7,2,70,19,1,31
0,0,1,0,26,16,1,8
1,2,11,3,21,13,1,28
1,4,6,2,30,8,3,22
1,5,6,2,13,6,7,30
1,3,5,1,28,16,5,17
1,6,8,2,36,14,7,26
1,0,10,3,2,14,4,1
1,6,5,1,85,13,2,27
0,2,7,2,7,13,11,11
1,2,11,3,2,15,3,14
1,5,7,2,8,10,7,7
0,4,7,2,22,9,1,20
0,4,9,3,11,17,27,14
1,0,8,2,22,0,5,13
1,6,2,0,19,11,3,11
1,3,10,3,16,21,1,25
0,6,9,3,41,3,1,16
0,6,8,2,38,22,3,26
1,4,5,1,2,7,10,25
0,5,5,1,15,14,11,26
1,4,8,2,22,15,4,17
0,4,6,2,12,6,4,1
0,2,6,2,35,14,1,27
0,5,9,3,14,23,5,22
0,3,1,0,11,9,5,4
0,3,9,3,5,15,14,6
0,1,8,2,53,19,1,21
0,0,1,0,9,11,7,8
1,5,9,3,42,15,2,8
1,0,1,0,5,9,1,22
1,0,5,1,12,5,1,28
0,2,11,3,5,15,53,14
0,3,12,0,15,13,2,6
0,5,6,2,57,19,1,9
0,6,10,3,77,23,1,7
1,5,8,2,2,7,10,11
1,6,5,1,11,7,2,27
0,1,7,2,5,12,30,17
1,3,7,2,4,21,27,19
1,4,7,2,4,19,44,20
1,0,8,2,8,14,26,20
0,6,11,3,8,12,13,11
0,5,1,0,45,15,1,6
0,1,10,3,8,4,2,9
0,0,8,2,27,11,2,13
0,5,5,1,51,16,1,5
0,2,5,1,31,12,1,2
0,3,1,0,7,9,13,18
1,3,7,2,11,15,6,5
1,0,3,1,20,14,3,5
0,5,8,2,40,17,2,4
1,2,10,3,80,18,1,24
1,5,12,0,32,9,1,8
1,2,7,2,15,16,9,25
1,2,2,0,20,11,4,7
0,2,10,3,6,10,9,17
0,1,12,0,14,19,1,11
1,3,3,1,11,22,4,8
1,3,3,1,15,8,10,8
1,3,6,2,14,6,1,28
1,0,9,3,35,18,3,10
1,4,6,2,41,14,1,8
1,4,3,1,4,13,20,2
1,1,12,0,10,17,21,11
0,2,7,2,25,15,2,11
1,1,10,3,16,16,9,9
1,1,7,2,14,17,17,17
1,6,9,3,23,0,5,16
1,2,8,2,7,13,32,15
1,5,4,1,24,22,3,14
1,1,10,3,16,14,4,16
0,0,10,3,32,0,1,1
0,0,4,1,9,14,12,2
1,5,12,0,16,15,8,15
0,0,3,1,5,0,4,5
0,1,11,3,2,18,5,6
1,1,2,0,89,16,1,20
0,5,9,3,28,11,3,22
0,3,1,0,47,13,1,11
0,3,7,2,9,21,7,26
1,5,1,0,29,15,1,20
1,0,7,2,14,21,4,23
0,3,7,2,35,23,1,19
1,2,7,2,8,3,1,18
1,0,9,3,5,20,2,10
0,4,10,3,69,13,2,5
0,1,2,0,2,1,3,6
1,4,6,2,19,16,8,22
0,6,7,2,64,12,1,29
1,0,5,1,26,19,1,14
1,6,9,3,8,9,9,2
0,5,7,2,27,22,1,28
0,3,9,3,146,19,1,13
0,6,5,1,19,16,9,20
0,0,2,0,7,6,1,5
1,2,5,1,30,16,2,9
0,5,10,3,16,10,5,6
1,6,6,2,25,20,2,10
0,2,7,2,12,6,6,11
1,6,4,1,4,0,1,1
1,6,6,2,50,9,7,17
0,2,2,0,6,8,29,14
1,1,7,2,16,19,8,24
1,1,5,1,10,19,29,22
0,0,9,3,5,7,5,10
0,1,6,2,11,15,22,19
1,5,4,1,46,11,1,28
1,6,7,2,44,10,1,1
1,6,7,2,49,10,3,15
1,0,4,1,7,12,13,2
1,4,5,1,67,11,2,18
1,4,4,1,15,13,11,27
0,6,2,0,12,16,2,4
0,1,11,3,5,16,20,13
1,0,6,2,14,12,14,18
0,3,10,3,20,11,5,4
1,3,9,3,50,19,1,13
1,3,5,1,46,16,1,3
0,4,5,1,60,17,1,25
1,0,6,2,15,4,1,4
0,6,10,3,3,18,13,7
0,2,8,2,66,13,1,8
1,6,10,3,9,16,8,14
0,4,7,2,53,10,1,13
0,3,5,1,18,10,1,10
0,6,5,1,21,12,3,20
1,6,4,1,12,16,4,1
0,2,12,0,32,15,1,26
0,0,10,3,25,13,6,1
0,0,7,2,45,11,1,16
1,3,2,0,23,17,5,8
0,3,5,1,21,21,2,24
0,2,5,1,57,16,1,23
1,3,9,3,10,7,33,20
0,5,9,3,4,12,12,8
0,2,8,2,72,17,1,1
0,1,1,0,10,13,3,16
0,2,6,2,13,19,3,13
0,2,2,0,5,17,14,28
1,0,7,2,86,16,2,23
1,0,10,3,67,15,1,22
0,0,12,0,7,23,3,3
1,0,5,1,43,7,1,28
0,6,4,1,13,18,7,22
0,1,11,3,18,16,11,13
1,5,7,2,10,9,12,14
1,3,5,1,8,13,6,17
1,6,7,2,67,17,1,8
0,6,4,1,22,16,10,15
1,2,10,3,16,20,5,24
1,5,10,3,30,12,1,20
1,6,11,3,2,14,6,4
0,3,2,0,5,12,11,15
1,5,3,1,4,19,12,17
0,0,3,1,25,7,1,19
1,1,8,2,6,6,1,7
0,2,3,1,20,11,1,28
1,1,7,2,21,21,5,3
0,0,10,3,5,2,2,15
0,4,2,0,13,23,1,9
1,5,12,0,3,23,2,29
1,0,5,1,4,10,5,28
1,4,7,2,25,7,2,27
0,6,8,2,18,1,1,12
0,4,5,1,39,13,1,4
1,6,7,2,8,20,13,15
1,0,6,2,22,6,2,11
1,6,6,2,23,16,9,17
1,5,8,2,43,15,2,4
1,3,8,2,41,14,2,2
0,5,6,2,41,14,1,30
0,6,6,2,14,7,3,24
0,0,4,1,14,15,8,2
0,0,7,2,2,11,13,30
0,6,7,2,16,6,2,15
1,3,8,2,6,5,16,9
0,2,8,2,3,3,2,15
0,4,5,1,68,16,1,11
1,5,7,2,75,13,1,14
0,5,6,2,36,17,7,30
0,2,6,2,22,15,3,20
1,3,1,0,8,7,1,4
0,2,8,2,13,7,4,1
0,6,6,2,48,20,1,3
1,2,8,2,12,20,26,1
1,3,8,2,7,7,3,9
1,5,6,2,10,16,38,2
0,3,10,3,30,22,1,11
1,1,7,2,5,8,16,3
1,3,3,1,11,6,2,15
1,4,9,3,2,10,13,21
1,2,9,3,8,12,17,19
0,0,6,2,2,23,6,11
1,3,5,1,13,19,8,17
1,0,12,0,21,2,3,10
1,5,2,0,7,6,3,24
1,3,8,2,32,19,4,2
1,2,10,3,11,7,11,17
1,5,7,2,50,14,1,7
0,4,7,2,27,14,2,27
0,0,5,1,9,0,10,7
1,2,12,0,14,12,4,26
1,1,10,3,20,23,3,30
1,5,10,3,31,10,4,6
1,0,5,1,38,10,2,14
0,2,2,0,19,19,2,7
0,2,2,0,20,10,2,7
1,2,5,1,32,0,1,2
0,6,7,2,21,7,1,15
0,2,6,2,8,18,45,6
1,0,8,2,54,9,1,27
1,2,12,0,2,4,2,12
1,0,1,0,6,13,10,1
1,5,10,3,31,19,1,13
0,5,11,3,14,12,6,24
1,1,11,3,6,13,26,6
1,0,11,3,76,7,1,5
0,3,9,3,13,15,21,13
1,0,2,0,109,10,1,26
0,5,7,2,4,22,3,14
0,4,6,2,24,15,4,29
1,3,4,1,53,14,1,12
1,5,10,3,21,10,2,20
0,0,11,3,10,17,4,12
0,1,5,1,69,10,1,29
0,1,3,1,23,18,3,20
0,1,8,2,16,18,16,7
0,1,6,2,2,2,4,19
1,5,4,1,38,16,4,14
0,0,12,0,15,23,3,3
0,1,11,3,59,16,1,13
1,4,5,1,110,11,3,11
1,4,9,3,21,22,3,28
1,2,4,1,30,14,4,11
0,3,6,2,29,19,3,14
0,5,7,2,12,1,1,21
0,1,6,2,4,16,21,26
0,5,4,1,42,15,2,14
1,4,7,2,52,12,2,13
0,6,2,0,16,15,1,25
1,1,7,2,32,19,4,10
1,6,7,2,47,18,5,29
0,5,8,2,10,20,8,25
1,5,9,3,13,12,5,22
1,4,3,1,32,17,1,9
0,0,7,2,10,8,1,2
1,0,5,1,27,21,1,28
0,2,3,1,6,23,3,14
1,3,8,2,11,17,56,16
1,4,9,3,26,14,2,7
0,5,5,1,4,10,15,26
1,4,4,1,24,12,2,6
0,0,1,0,8,17,4,29
1,3,12,0,15,17,7,6
0,6,4,1,62,8,1,15
0,0,2,0,15,19,1,5
0,4,9,3,23,15,9,14
1,4,8,2,8,20,18,24
1,5,6,2,96,6,1,2
0,0,5,1,14,10,14,28
1,1,4,1,12,13,4,24
1,4,6,2,10,4,1,22
0,2,10,3,40,12,1,3
1,2,5,1,35,16,8,30
0,4,10,3,25,15,1,12
1,6,7,2,10,18,16,15
0,5,6,2,24,1,1,9
0,5,11,3,13,0,1,10
1,2,2,0,13,9,1,28
1,6,8,2,23,18,11,12
1,2,1,0,8,6,1,24
0,1,12,0,6,3,2,4
0,6,7,2,24,7,1,29
1,3,3,1,23,17,1,8
1,0,1,0,20,7,3,15
1,5,8,2,161,14,1,4
1,6,6,2,11,14,20,10
0,3,7,2,46,18,1,26
0,3,6,2,7,9,20,21
0,6,5,1,50,14,1,13
1,0,7,2,74,11,1,30
1,6,5,1,44,8,1,20
0,1,6,2,2,17,5,26
0,2,12,0,4,8,31,19
1,0,7,2,33,17,7,9
0,2,6,2,10,22,3,13
0,3,3,1,13,5,1,15
0,6,6,2,12,20,22,10
1,5,12,0,20,23,1,29
1,3,2,0,3,16,1,8
0,5,4,1,63,12,2,21
0,2,3,1,3,9,5,14
1,3,3,1,37,18,1,8
0,2,5,1,16,9,1,16
0,2,7,2,12,1,2,11
0,1,6,2,10,16,21,5
1,0,8,2,39,20,3,27
1,1,8,2,75,21,1,21
0,2,4,1,30,10,1,25
1,6,4,1,106,18,1,8
0,0,6,2,54,11,1,18
0,5,6,2,9,21,12,9
0,6,6,2,24,12,5,17
0,3,11,3,90,21,1,8
0,5,2,0,28,16,1,10
0,0,9,3,29,15,4,24
1,6,1,0,10,19,2,14
1,3,4,1,28,18,3,26
0,3,10,3,19,19,14,18
1,0,12,0,5,23,5,3
0,2,3,1,3,5,12,28
0,4,3,1,10,9,14,2
0,3,8,2,41,11,2,2
0,5,9,3,43,14,1,1
0,4,1,0,20,8,2,5
0,3,10,3,19,16,15,25
0,0,10,3,7,4,1,15
1,0,4,1,62,9,1,30
0,6,6,2,50,12,2,17
0,3,5,1,44,12,1,3
1,5,6,2,16,1,1,16
0,0,8,2,26,15,6,13
1,3,8,2,111,10,1,16
0,5,3,1,35,10,1,24
1,2,3,1,42,12,1,21
1,6,11,3,52,14,1,11
1,2,4,1,19,10,1,25
0,6,8,2,6,21,24,5
1,6,5,1,12,12,13,27
1,4,7,2,6,4,1,20
0,5,10,3,41,17,1,20
1,1,5,1,23,14,1,15
0,1,8,2,22,21,2,28
1,4,9,3,15,15,13,14
1,0,5,1,15,14,12,28
0,1,2,0,6,18,8,6
0,5,1,0,2,16,16,20
1,2,8,2,38,6,1,15
1,0,8,2,99,14,1,27
0,1,8,2,35,16,2,21
1,4,6,2,60,14,1,1
1,4,9,3,45,7,1,14
1,3,9,3,4,23,13,20
1,2,6,2,9,20,26,20
1,0,5,1,7,1,3,7
1,2,6,2,28,9,4,20
1,6,12,0,45,2,2,9
1,5,9,3,9,12,20,15
1,5,12,0,13,6,2,22
1,4,5,1,8,10,14,18
1,0,2,0,2,5,1,19
1,3,5,1,30,18,1,17
0,0,12,0,14,13,5,17
1,4,6,2,30,19,5,22
0,5,7,2,116,18,1,14
1,0,9,3,12,5,1,10
1,0,10,3,20,20,3,1
1,5,6,2,38,13,1,9
0,6,6,2,8,5,5,24
0,5,4,1,30,16,3,7
1,6,5,1,12,0,4,13
1,0,5,1,80,14,1,7
1,2,1,0,28,17,6,10
1,5,9,3,24,0,1,22
0,4,6,2,6,13,15,29
0,4,2,0,16,8,5,9
1,6,10,3,64,9,1,7
0,3,12,0,30,14,1,27
0,2,12,0,14,6,1,19
1,3,11,3,64,8,1,8
1,6,9,3,27,11,5,16
1,6,6,2,26,10,7,10
1,0,12,0,17,17,3,10
1,1,7,2,16,15,8,31
1,0,9,3,24,22,3,3
0,2,5,1,50,17,1,9
1,0,10,3,18,15,10,8
0,4,12,0,17,16,3,14
0,5,6,2,12,13,17,2
1,6,9,3,45,19,3,30
1,6,8,2,26,19,6,19
1,4,7,2,20,0,1,20
1,6,9,3,14,21,4,23
0,0,10,3,26,16,4,1
0,2,9,3,9,23,3,26
1,5,7,2,16,10,3,28
0,1,7,2,17,1,3,3
1,0,5,1,41,7,1,7
1,3,8,2,46,17,1,16
1,4,7,2,28,14,1,27
1,1,6,2,67,15,1,19
0,5,12,0,3,14,10,22
0,6,5,1,23,15,7,6
1,3,5,1,16,8,4,10
1,0,9,3,36,16,4,10
0,3,3,1,20,11,1,1
1,6,6,2,47,20,2,10
1,5,7,2,49,8,1,14
1,2,5,1,54,13,1,2
1,6,8,2,48,10,1,26
1,1,12,0,29,15,1,4
1,0,11,3,14,22,1,19
1,0,7,2,9,18,6,2
0,4,5,1,39,15,1,18
1,5,9,3,29,13,9,15
0,5,6,2,63,8,1,2
0,1,10,3,17,18,7,23
1,2,11,3,20,22,3,7
1,1,5,1,15,14,2,8
0,6,3,1,6,7,1,18
1,6,11,3,79,12,1,25
0,6,5,1,19,2,1,6
0,5,5,1,3,16,27,26
1,2,12,0,161,10,1,12
0,1,10,3,25,15,3,16
1,4,7,2,57,21,1,6
1,0,11,3,28,14,1,26
1,6,5,1,29,18,4,6
1,3,8,2,7,23,4,16
1,5,6,2,37,15,1,2
0,0,5,1,18,4,1,28
0,5,6,2,2,12,13,30
1,6,11,3,27,12,3,4
0,1,5,1,136,18,1,8
1,2,7,2,63,21,1,25
1,2,7,2,12,16,20,18
1,4,11,3,25,22,2,2
1,5,3,1,13,6,3,24
0,4,3,1,3,17,9,9
0,2,12,0,2,11,7,19
1,5,2,0,27,8,5,10
1,0,10,3,7,11,25,8
0,1,7,2,11,13,15,10
0,1,7,2,21,11,1,17
1,5,7,2,43,16,1,14
1,4,6,2,40,8,2,1
0,2,9,3,41,13,1,12
0,3,4,1,32,8,2,19
1,6,8,2,83,16,1,26
0,5,11,3,26,17,1,10
0,6,5,1,25,8,1,13
1,0,5,1,14,1,1,21
0,4,9,3,5,17,30,7
0,0,10,3,15,19,7,29
0,1,11,3,12,1,1,6
1,6,10,3,3,11,3,28
0,3,3,1,27,17,1,29
1,6,11,3,19,18,3,18
1,1,7,2,21,5,2,24
0,4,7,2,38,21,1,27
1,3,8,2,15,18,12,23
1,1,5,1,30,7,1,29
1,4,6,2,32,11,2,1
0,5,9,3,35,20,1,15
1,4,3,1,38,16,1,30
0,1,5,1,29,9,1,22
1,4,10,3,24,8,1,12
0,5,9,3,70,16,1,1
0,3,7,2,14,16,4,12
0,6,3,1,67,2,1,18
0,5,2,0,10,15,3,17
0,6,4,1,36,13,1,1
0,1,11,3,53,9,1,20
0,1,7,2,29,19,2,10
0,6,5,1,12,0,4,6
0,4,5,1,13,19,14,18
0,0,6,2,16,7,5,18
1,0,11,3,45,11,1,5
1,6,9,3,3,0,7,16
0,1,12,0,24,14,1,18
0,1,6,2,15,15,7,26
0,2,9,3,40,17,1,26
1,6,11,3,11,22,2,25
0,6,10,3,30,22,1,21
0,0,7,2,17,5,2,23
1,0,5,1,25,7,1,7
1,3,4,1,18,11,2,19
1,2,8,2,36,14,1,29
1,2,1,0,13,7,8,10
0,0,10,3,50,18,1,22
1,6,8,2,21,14,11,26
0,5,8,2,32,8,1,18
0,0,12,0,20,14,7,24
1,0,1,0,33,12,1,15
0,1,12,0,10,14,2,4
0,6,5,1,29,18,2,27
0,0,11,3,11,0,2,12
1,2,2,0,20,12,1,7
1,0,8,2,5,21,3,13
0,2,7,2,23,0,3,18
1,2,4,1,28,12,3,18
0,3,4,1,16,12,5,12
0,3,5,1,22,18,3,17
0,6,5,1,4,19,13,6
1,3,8,2,19,17,20,2
1,3,5,1,49,11,1,31
1,6,5,1,81,13,1,27
0,1,2,0,7,8,2,20
1,6,9,3,5,18,22,9
1,3,5,1,2,11,6,3
1,0,8,2,27,2,2,20
0,0,4,1,8,13,22,9
0,4,5,1,20,19,3,4
1,3,1,0,5,12,3,11
1,3,8,2,15,10,2,9
0,3,6,2,8,1,2,28
1,4,7,2,10,8,9,6
1,6,8,2,19,12,9,12
1,6,8,2,42,17,4,19
1,1,11,3,21,19,3,13
0,2,5,1,25,13,3,30
1,4,7,2,55,19,1,20
0,2,12,0,9,15,7,26
1,1,9,3,8,14,1,11
1,5,5,1,27,21,2,5
1,5,8,2,19,9,2,18
1,4,4,1,18,8,2,13
1,2,12,0,9,10,4,19
0,2,12,0,105,11,2,12
0,1,3,1,6,15,5,13
0,5,10,3,17,9,1,27
1,5,7,2,64,12,1,7
0,0,9,3,3,14,16,17
0,1,5,1,41,15,1,8
1,3,9,3,75,21,1,27
0,3,6,2,12,11,5,28
1,4,1,0,60,9,1,19
0,4,11,3,4,17,15,30
1,5,6,2,31,14,3,9
0,0,7,2,31,12,2,16
1,1,5,1,4,2,2,22
1,6,6,2,63,13,3,24
1,4,12,0,6,15,23,21
0,3,9,3,73,11,1,27
0,0,12,0,2,0,2,17
0,1,3,1,21,17,3,27
1,6,11,3,4,17,7,11
0,1,11,3,3,23,7,6
0,3,6,2,12,5,1,21
1,4,9,3,73,21,1,21
1,2,2,0,34,13,1,14
0,3,4,1,33,15,1,19
1,1,6,2,92,17,1,5
0,6,5,1,8,23,12,27
1,5,9,3,23,22,8,15
0,5,2,0,6,7,14,10
1,5,1,0,16,12,3,13
0,4,1,0,21,12,1,12
1,1,7,2,17,21,6,24
1,6,6,2,8,6,7,3
0,5,3,1,23,13,1,3
1,0,5,1,25,0,1,28
1,3,7,2,8,13,34,19
1,1,8,2,39,12,2,28
0,0,8,2,29,6,1,27
1,3,7,2,17,5,1,26
1,4,11,3,10,5,1,2
1,5,2,0,14,19,1,24
1,6,7,2,65,13,5,29
0,2,3,1,15,19,4,14
0,4,8,2,24,10,2,24
0,2,6,2,27,18,4,6
0,6,5,1,23,5,2,27
1,4,8,2,10,11,10,10
0,1,9,3,53,15,1,25
1,5,5,1,34,19,3,19
1,2,7,2,23,23,1,4
1,6,10,3,13,1,1,7
1,2,3,1,3,19,1,7
1,5,9,3,41,13,2,22
1,1,10,3,107,11,1,23
0,6,5,1,14,20,12,27
0,3,6,2,9,10,16,7
1,0,10,3,4,19,2,29
1,2,9,3,70,15,2,12
0,0,7,2,18,15,20,30
1,5,2,0,5,15,12,3
1,1,5,1,3,21,1,29
1,2,4,1,25,20,2,11
1,5,3,1,10,17,14,17
1,0,7,2,148,10,1,16
1,4,8,2,27,14,2,31
0,4,8,2,31,11,1,10
0,3,3,1,10,14,8,1
1,1,5,1,90,16,1,22
0,2,2,0,5,19,24,21
1,1,6,2,18,21,2,12
1,4,6,2,17,18,23,22
0,5,8,2,4,21,11,4
0,1,3,1,18,20,1,13
1,3,5,1,63,19,1,31
1,6,7,2,12,11,15,8
1,6,2,0,23,2,1,25
0,1,6,2,3,16,10,12
1,1,8,2,52,7,1,7
0,0,7,2,40,16,4,16
1,6,1,0,13,16,1,28
0,0,4,1,37,19,1,23
0,6,9,3,136,12,1,16
1,1,9,3,3,17,16,11
1,5,10,3,17,15,5,20
0,0,7,2,32,18,4,9
1,0,7,2,35,16,8,30
0,5,4,1,33,18,6,21
1,6,9,3,8,7,6,9
0,5,9,3,78,16,1,29
0,3,2,0,28,15,1,1
0,5,8,2,27,10,1,11
1,1,5,1,18,20,13,22
1,5,4,1,15,23,1,28
0,0,3,1,36,15,1,26
0,1,3,1,16,19,3,13
0,5,7,2,26,13,2,14
1,6,11,3,37,21,2,4
1,6,5,1,46,14,5,27
0,2,12,0,10,11,7,5
0,5,1,0,29,17,1,27
1,4,4,1,28,6,1,13
1,6,4,1,37,13,6,15
0,6,12,0,10,9,9,2
0,0,11,3,8,2,1,26
1,4,1,0,25,9,1,19
1,5,11,3,25,17,6,10
0,3,7,2,7,14,16,5
0,5,4,1,8,5,4,21
1,0,7,2,63,11,1,16
0,5,6,2,42,23,2,30
0,5,3,1,7,22,4,3
0,0,5,1,15,15,6,7
1,2,4,1,6,6,9,4
1,0,2,0,3,20,5,19
1,4,12,0,4,15,28,21
0,6,2,0,6,17,5,18
0,2,8,2,12,16,12,22
0,3,8,2,21,10,1,30
1,5,6,2,10,21,11,23
1,6,11,3,32,12,3,4
0,3,5,1,18,17,11,10
1,4,6,2,33,1,1,1
0,4,9,3,41,21,1,7
0,6,11,3,8,13,12,18
1,2,11,3,44,8,1,14
0,6,11,3,4,15,6,25
1,0,8,2,21,4,1,20
0,1,1,0,20,17,1,9
1,3,11,3,48,12,1,29
0,1,2,0,6,18,15,13
0,3,5,1,8,10,5,10
0,0,12,0,29,19,1,17
1,5,8,2,27,10,4,4
1,2,1,0,72,17,1,3
0,5,5,1,80,2,1,19
0,1,2,0,6,21,6,13
1,1,4,1,25,20,1,17
1,1,6,2,15,16,9,19
0,6,4,1,27,21,1,29
1,3,5,1,125,10,4,24
1,0,5,1,28,13,14,21
0,6,6,2,133,13,1,24
0,0,7,2,25,16,2,16
0,1,3,1,22,7,3,6
0,0,10,3,20,12,1,29
1,2,9,3,31,11,2,12
0,6,7,2,36,23,1,1
1,1,11,3,11,19,5,13
0,0,12,0,13,22,2,3
0,3,8,2,2,20,6,9
0,1,3,1,17,21,1,27
0,6,5,1,25,15,7,6
0,2,9,3,63,18,1,5
0,4,12,0,12,21,4,14
0,3,6,2,31,20,2,28
1,4,7,2,158,18,1,20
0,5,3,1,29,10,2,31
0,0,11,3,43,3,1,12
1,1,3,1,16,8,8,6
0,2,7,2,22,13,9,4
1,0,12,0,5,4,1,24
1,2,1,0,23,21,1,31
1,3,8,2,137,9,1,30
0,6,12,0,3,7,1,9
0,0,9,3,12,17,12,17
1,4,10,3,4,16,44,19
0,2,8,2,7,9,22,1
1,2,8,2,22,8,4,22
0,5,2,0,16,0,1,10
0,6,10,3,17,6,1,21
0,6,9,3,43,10,1,9
0,2,4,1,3,23,1,18
1,0,5,1,43,19,2,14
0,5,1,0,6,10,12,6
1,6,8,2,3,11,12,12
0,3,11,3,43,15,1,8
1,6,10,3,87,13,1,7
1,5,7,2,48,6,2,7
1,1,5,1,99,11,1,29
1,1,9,3,23,17,14,25
0,6,8,2,7,3,2,26
0,1,8,2,9,23,3,21
0,3,5,1,13,9,5,10
0,4,5,1,28,9,1,25
0,4,6,2,4,1,1,29
0,2,9,3,26,23,1,26
1,5,5,1,83,12,1,5
0,2,6,2,7,3,2,6
1,0,9,3,26,0,2,24
1,0,5,1,14,9,8,21
1,0,8,2,14,7,5,27
0,5,6,2,50,8,1,23
0,2,5,1,24,18,8,23
0,2,7,2,43,20,1,11
0,2,10,3,2,16,20,10
1,1,6,2,22,14,6,19
1,0,8,2,8,23,3,20
1,6,6,2,17,1,1,3
1,1,12,0,166,12,1,11
0,6,10,3,9,19,19,14
1,5,8,2,126,18,2,18
0,3,7,2,26,12,1,26
1,5,4,1,20,18,7,21
1,0,5,1,47,10,1,7
1,6,6,2,166,12,1,10
1,0,8,2,23,0,3,13
