rideable_type,member_casual,day_of_week,month,season,trip_duration_mins,hour,day_of_month
0,1,4,7,2,25,0,13
0,0,5,5,1,13,0,5
1,1,5,2,0,9,8,24
0,1,1,11,3,7,7,20
1,0,6,12,0,7,2,23
1,1,1,10,3,5,13,16
0,1,2,7,2,34,15,11
0,1,6,8,2,12,22,26
1,0,6,9,3,18,12,16
0,0,4,9,3,10,21,14
0,0,3,12,0,18,20,6
1,0,5,12,0,23,15,8
0,0,1,7,2,27,7,10
0,0,6,10,3,39,18,7
0,0,4,8,2,30,18,17
1,1,2,4,1,92,17,11
1,0,5,9,3,3,10,1
1,0,0,3,1,174,13,19
0,1,0,3,1,10,21,5
1,0,1,7,2,72,15,24
1,0,3,10,3,14,9,4
0,0,5,6,2,27,15,2
1,0,4,9,3,15,11,28
1,0,4,5,1,55,15,4
0,1,2,4,1,9,17,25
1,1,5,3,1,12,13,10
1,0,5,5,1,52,16,19
0,0,6,4,1,83,16,29
1,1,0,3,1,10,19,5
0,0,1,5,1,20,0,8
1,1,2,6,2,37,18,6
0,1,0,10,3,6,3,1
0,0,6,5,1,3,1,13
1,0,3,8,2,53,18,16
1,1,4,6,2,8,7,22
1,0,6,4,1,40,22,15
0,1,5,1,0,11,19,13
0,1,3,5,1,34,21,17
1,1,3,1,0,5,16,4
1,0,0,4,1,6,9,23
0,1,3,9,3,10,6,20
1,1,6,6,2,11,9,3
1,0,6,4,1,16,19,8
1,0,2,3,1,15,15,21
1,1,6,4,1,45,9,29
0,0,6,7,2,42,18,29
0,1,1,10,3,16,12,16
1,0,3,7,2,56,21,19
1,1,0,9,3,31,20,10
1,1,6,6,2,7,14,24
1,1,4,8,2,34,14,3
1,0,2,8,2,77,15,22
1,1,5,6,2,33,13,30
1,1,5,6,2,38,14,16
1,0,5,9,3,14,23,29
1,0,2,5,1,31,21,2
1,1,3,5,1,14,6,17
1,1,4,8,2,14,14,17
0,0,6,9,3,22,13,30
1,1,1,7,2,45,13,24
0,0,6,8,2,11,16,19
1,0,6,2,0,37,12,18
1,1,5,10,3,4,17,27
0,0,4,10,3,7,12,26
0,1,3,8,2,41,18,2
1,1,6,9,3,21,21,16
1,0,2,4,1,16,14,11
0,1,2,11,3,3,10,7
1,1,1,10,3,34,18,23
0,0,5,2,0,6,9,17
0,0,0,9,3,88,8,3
1,0,5,2,0,5,9,17
1,0,5,2,0,11,16,3
1,0,5,6,2,17,11,16
0,0,5,6,2,60,16,9
1,0,3,7,2,38,21,26
0,0,6,6,2,19,0,3
0,1,4,6,2,29,17,8
1,1,5,6,2,64,12,23
1,0,0,2,0,13,17,5
1,0,0,4,1,17,9,9
0,0,3,7,2,23,3,5
0,0,5,8,2,86,10,4
1,0,4,6,2,77,12,1
0,0,5,3,1,6,8,3
0,1,6,8,2,160,4,5
0,1,6,9,3,67,14,23
0,1,4,9,3,20,22,28
1,0,1,9,3,10,0,11
1,1,5,11,3,36,10,3
0,0,6,2,0,37,15,18
0,0,5,6,2,56,11,9
1,0,1,10,3,12,15,23
1,1,4,6,2,12,17,22
0,1,1,10,3,16,19,30
0,0,4,8,2,28,18,17
0,1,4,11,3,4,18,16
1,1,5,9,3,24,21,22
0,0,3,9,3,149,15,27
1,0,1,5,1,110,12,29
1,1,4,7,2,19,18,6
1,1,4,5,1,14,20,11
1,1,4,2,0,41,8,23
1,1,4,1,0,36,16,5
0,1,5,6,2,49,14,30
1,1,5,10,3,10,7,6
0,0,1,7,2,11,15,17
0,1,5,8,2,14,17,11
0,1,1,6,2,3,7,5
1,0,6,9,3,5,15,2
1,0,1,1,0,17,15,2
0,1,6,9,3,37,15,30
1,1,6,4,1,29,17,15
1,1,2,9,3,15,21,19
1,0,6,3,1,17,15,25
1,0,2,7,2,34,15,4
0,0,3,8,2,15,20,30
0,1,3,6,2,29,13,21
1,0,1,1,0,11,17,23
0,1,2,8,2,38,15,8
0,0,1,7,2,19,22,31
0,1,3,7,2,13,3,12
1,0,3,7,2,7,1,19
0,1,3,2,0,9,20,8
0,0,1,3,1,22,15,27
1,0,2,5,1,58,16,23
0,1,0,7,2,24,13,16
0,0,2,10,3,30,22,17
1,1,3,6,2,19,10,21
0,1,0,9,3,50,13,24
1,1,5,6,2,39,9,30
0,0,0,11,3,5,9,26
1,0,0,6,2,42,8,18
1,0,4,6,2,53,15,1
0,0,3,8,2,119,19,2
1,0,0,11,3,52,14,19
0,0,4,9,3,4,17,21
0,0,4,8,2,10,9,17
0,0,4,5,1,20,21,25
0,1,0,1,0,5,17,8
0,0,6,10,3,6,18,14
1,1,1,7,2,21,13,24
0,1,5,1,0,2,14,13
0,1,2,8,2,27,12,22
1,1,2,10,3,33,10,10
0,1,1,12,0,34,13,25
0,1,0,6,2,19,6,25
1,1,0,10,3,20,18,29
0,0,4,4,1,10,18,27
1,1,1,7,2,31,9,10
0,0,6,8,2,36,0,12
0,0,3,8,2,9,21,23
0,1,3,8,2,28,22,23
1,1,2,10,3,7,20,31
0,0,0,11,3,17,9,5
0,0,0,9,3,10,18,24
0,0,2,5,1,7,18,23
0,1,0,3,1,6,8,12
0,1,6,4,1,29,10,29
0,0,3,12,0,4,8,27
1,0,3,8,2,77,15,9
0,1,1,9,3,23,19,11
0,1,0,6,2,16,22,4
0,0,0,10,3,22,17,1
0,1,4,8,2,16,6,10
0,0,6,12,0,12,9,30
1,0,1,12,0,37,13,25
1,0,1,7,2,43,10,3
1,1,2,12,0,12,0,5
0,1,1,4,1,21,6,3
1,0,3,9,3,50,18,6
0,0,1,7,2,3,2,17
1,0,2,10,3,25,15,24
0,1,3,3,1,20,12,29
1,1,0,9,3,42,17,3
0,1,4,12,0,7,5,21
0,1,2,1,0,43,8,17
1,1,4,3,1,25,13,23
0,1,5,4,1,14,8,14
0,1,5,8,2,15,5,11
1,1,6,1,0,12,16,7
0,0,1,9,3,39,14,18
1,1,6,5,1,22,2,20
0,0,4,7,2,54,21,6
0,1,1,3,1,9,20,20
0,0,4,5,1,11,21,25
0,0,5,6,2,8,12,16
0,0,1,8,2,6,0,14
0,1,1,6,2,28,8,5
1,1,2,8,2,43,13,29
1,1,4,6,2,37,11,1
1,0,6,6,2,6,3,3
1,0,1,8,2,118,12,21
0,1,4,6,2,14,11,15
1,1,1,7,2,27,17,3
1,1,6,4,1,11,8,1
1,1,4,8,2,36,14,3
1,0,5,5,1,23,22,19
1,1,4,3,1,8,20,30
0,1,3,4,1,58,13,19
1,0,0,9,3,8,12,10
1,0,4,11,3,19,19,23
1,0,6,5,1,65,18,27
1,1,4,9,3,2,8,28
1,1,5,12,0,3,6,22
1,1,2,5,1,23,18,16
0,0,5,3,1,10,20,10
1,0,3,9,3,54,15,13
0,1,0,9,3,37,14,3
0,1,3,10,3,4,14,18
0,0,5,8,2,35,21,4
0,1,2,8,2,31,13,29
0,1,5,7,2,29,18,28
1,0,6,2,0,8,23,11
1,0,5,5,1,129,16,26
1,1,3,6,2,23,22,7
1,1,4,7,2,3,5,6
1,0,3,8,2,36,21,9
1,1,0,5,1,31,22,14
0,0,6,5,1,16,19,13
0,1,4,2,0,14,21,23
0,0,0,4,1,91,0,16
1,1,4,7,2,27,18,27
1,1,0,11,3,31,2,26
1,0,3,6,2,26,18,7
1,1,2,9,3,30,7,26
0,1,3,11,3,22,17,8
0,1,6,5,1,38,16,13
1,0,1,4,1,10,7,10
0,0,3,4,1,8,4,26
1,1,0,1,0,12,20,22
1,0,6,7,2,3,1,22
1,1,2,11,3,13,22,14
1,0,6,7,2,33,8,29
0,0,1,9,3,2,3,25
1,0,0,1,0,9,15,15
1,1,5,12,0,5,5,29
0,1,5,12,0,36,15,8
1,0,2,7,2,134,12,25
1,0,6,9,3,24,23,16
1,1,5,2,0,8,12,10
0,1,2,7,2,17,17,25
1,1,2,9,3,14,21,12
0,0,6,4,1,17,18,29
0,0,4,1,0,20,18,19
1,0,3,9,3,26,12,27
0,0,2,3,1,22,11,28
0,1,4,5,1,4,18,25
1,0,5,5,1,7,16,12
0,1,0,7,2,7,8,9
1,1,4,8,2,4,22,31
1,0,5,6,2,5,10,23
1,0,2,8,2,73,14,8
1,1,3,2,0,29,12,22
1,0,6,2,0,9,15,25
0,1,4,10,3,11,14,19
1,0,5,7,2,66,6,14
1,0,1,7,2,116,15,17
1,0,5,10,3,20,8,6
1,0,0,5,1,27,20,28
0,1,1,8,2,9,16,21
1,0,1,11,3,12,14,6
1,0,2,7,2,5,18,18
1,1,1,11,3,29,18,6
1,1,1,9,3,37,7,25
1,0,3,6,2,22,17,21
0,0,1,5,1,27,12,15
0,0,2,7,2,156,12,4
1,0,6,5,1,62,8,13
1,0,2,6,2,27,12,6
0,1,4,8,2,6,8,10
0,0,1,4,1,10,15,3
1,1,0,6,2,9,0,18
1,1,0,4,1,24,13,23
1,1,5,7,2,3,12,21
0,1,1,10,3,8,5,16
1,0,5,8,2,64,21,4
0,0,4,7,2,33,22,20
0,0,1,6,2,19,15,19
0,1,0,10,3,6,23,22
0,0,3,5,1,38,17,10
1,0,5,11,3,34,11,10
0,0,4,3,1,26,16,23
0,1,4,8,2,11,9,17
1,0,2,6,2,33,21,20
1,1,1,3,1,4,15,20
1,1,0,12,0,25,19,10
1,0,5,2,0,11,15,24
0,1,2,9,3,20,17,12
1,1,5,4,1,9,7,7
0,0,5,8,2,78,15,4
0,0,5,4,1,5,17,14
1,0,4,6,2,27,18,8
1,1,0,6,2,17,10,25
1,0,0,9,3,29,9,10
1,0,1,7,2,16,19,31
1,1,2,8,2,26,18,15
0,1,1,5,1,28,23,15
1,0,3,5,1,22,17,31
0,1,3,4,1,37,17,19
1,1,5,1,0,7,23,6
1,0,4,7,2,19,9,20
0,0,0,8,2,19,22,13
0,0,5,9,3,3,8,15
1,0,5,4,1,84,11,7
0,0,1,2,0,5,22,13
0,0,6,3,1,29,16,11
1,0,2,3,1,81,17,7
1,1,2,10,3,42,15,17
0,1,0,12,0,4,18,31
0,1,6,1,0,16,8,21
0,1,6,9,3,10,23,30
1,1,0,12,0,22,13,24
0,1,2,2,0,16,18,21
1,0,1,6,2,17,13,5
1,0,0,5,1,36,17,28
1,0,3,6,2,15,17,28
0,0,6,12,0,25,9,2
0,0,5,5,1,44,23,5
1,1,1,8,2,2,15,21
0,0,6,6,2,65,19,10
1,0,5,6,2,52,20,2
0,0,0,9,3,30,18,17
0,1,0,11,3,22,17,5
0,1,5,7,2,41,7,14
0,1,2,4,1,15,12,4
0,0,2,10,3,24,12,17
1,1,1,10,3,11,1,2
1,0,5,9,3,13,14,8
0,0,0,9,3,130,12,10
0,0,4,9,3,9,16,7
0,0,5,5,1,24,18,5
0,1,3,12,0,24,10,6
1,1,1,7,2,36,17,24
1,0,2,7,2,6,21,4
0,1,3,3,1,59,21,1
0,0,6,5,1,34,23,20
1,0,5,7,2,36,16,28
0,0,6,6,2,15,15,3
0,1,5,7,2,17,13,21
1,1,0,3,1,37,14,5
0,0,1,11,3,10,22,13
1,0,5,6,2,27,18,2
1,1,1,12,0,20,5,18
0,0,6,9,3,24,15,2
0,1,1,2,0,6,5,20
1,1,6,5,1,37,17,20
0,1,0,11,3,22,11,26
0,0,6,9,3,68,15,9
0,0,0,4,1,7,18,2
0,0,4,8,2,21,17,3
1,0,3,5,1,19,19,24
0,1,5,8,2,32,17,18
1,1,2,10,3,39,12,3
1,0,4,8,2,40,15,17
0,1,6,2,0,18,9,18
0,0,3,3,1,21,11,22
1,1,2,6,2,14,11,27
0,0,2,5,1,36,1,30
1,1,3,9,3,37,17,13
0,0,5,5,1,7,18,5
1,1,3,2,0,7,20,1
0,0,3,7,2,62,0,5
1,1,0,9,3,3,20,17
1,0,3,7,2,6,13,26
1,0,4,7,2,170,11,27
0,1,6,7,2,17,19,29
0,0,6,8,2,6,4,26
0,1,3,4,1,15,14,26
0,1,4,11,3,16,7,16
0,1,5,8,2,11,22,4
1,1,6,7,2,29,6,8
0,0,6,6,2,8,6,3
0,1,4,2,0,5,10,2
1,0,0,8,2,69,16,13
0,0,6,8,2,75,11,12
0,1,1,9,3,4,6,11
0,0,1,5,1,11,9,1
1,1,4,7,2,43,12,20
1,1,0,11,3,34,16,19
1,1,4,6,2,17,23,1
0,1,2,6,2,2,1,13
0,0,2,2,0,16,14,14
0,0,6,6,2,23,16,10
0,0,0,5,1,51,16,28
1,0,0,9,3,96,11,3
0,1,5,9,3,11,7,8
0,1,1,5,1,37,11,15
0,1,5,2,0,26,17,3
1,1,5,6,2,50,19,16
0,1,0,10,3,3,9,1
1,0,0,2,0,10,9,12
0,0,1,4,1,9,8,24
0,0,5,6,2,31,7,30
1,1,5,10,3,8,0,6
0,0,5,11,3,14,13,10
1,0,4,9,3,25,18,21
0,1,6,9,3,34,11,9
0,0,5,10,3,28,18,6
0,0,0,9,3,5,16,3
0,0,0,8,2,3,11,27
1,1,2,12,0,42,17,26
1,1,3,7,2,27,15,12
1,0,4,3,1,15,11,9
0,1,6,5,1,23,15,13
0,0,1,7,2,56,10,31
0,1,6,11,3,23,0,25
1,1,5,4,1,2,16,21
0,0,4,7,2,22,15,13
0,0,0,9,3,61,17,17
0,1,1,6,2,17,22,5
1,1,3,11,3,32,11,1
1,0,6,4,1,18,8,8
1,0,5,8,2,114,12,4
0,1,3,8,2,26,12,30
0,0,4,11,3,2,6,30
1,1,3,8,2,82,14,23
1,1,5,7,2,16,10,21
1,1,2,9,3,23,5,19
0,0,1,5,1,106,12,15
0,1,5,9,3,5,6,22
1,0,2,9,3,14,9,19
0,1,0,2,0,37,19,12
1,0,3,8,2,76,13,9
0,1,3,5,1,14,12,3
0,0,3,5,1,12,14,3
1,0,1,5,1,12,8,8
1,0,6,9,3,84,13,23
1,0,2,1,0,12,0,3
1,1,0,4,1,88,11,2
0,0,6,1,0,12,4,28
1,1,3,3,1,35,21,1
0,1,2,6,2,3,11,27
0,1,3,1,0,27,15,11
1,0,3,9,3,4,6,6
0,0,1,9,3,4,19,4
0,1,5,4,1,37,23,14
1,1,6,10,3,15,21,28
1,0,1,6,2,118,19,12
0,0,0,6,2,34,20,11
0,1,6,1,0,22,15,14
1,1,3,5,1,37,13,24
0,0,0,12,0,27,4,17
1,1,5,9,3,19,20,15
1,0,5,9,3,146,8,15
1,1,6,5,1,40,22,20
1,1,4,6,2,22,18,22
0,0,0,5,1,59,8,21
1,1,3,3,1,7,20,8
0,0,3,5,1,5,13,24
0,0,2,5,1,11,21,16
0,0,6,12,0,12,13,30
1,0,5,8,2,132,16,11
1,0,1,6,2,4,0,12
1,0,1,8,2,104,23,21
1,0,4,5,1,86,22,11
1,0,4,8,2,7,18,17
0,1,1,5,1,29,16,15
0,1,2,6,2,6,6,13
0,1,1,11,3,13,4,27
1,0,2,1,0,30,20,31
0,1,0,12,0,5,22,17
1,1,5,3,1,7,13,24
1,1,0,2,0,20,19,12
1,0,1,11,3,6,5,27
1,1,5,2,0,13,22,10
0,0,2,2,0,18,21,21
1,1,6,10,3,25,17,28
1,0,4,8,2,38,13,17
1,1,2,12,0,20,10,12
1,1,5,2,0,26,9,10
0,0,3,6,2,13,22,28
0,0,4,5,1,3,15,11
1,1,2,10,3,21,10,31
1,1,4,6,2,5,22,22
1,1,1,6,2,103,9,19
0,0,4,3,1,6,11,2
1,1,3,1,0,16,4,18
0,0,5,3,1,57,10,3
1,1,5,9,3,15,13,29
0,1,5,10,3,4,5,13
0,0,6,10,3,6,8,14
0,0,3,8,2,16,21,16
0,0,2,3,1,4,10,14
0,1,6,8,2,10,5,19
0,1,0,12,0,9,10,10
1,1,4,8,2,13,11,10
0,0,2,5,1,15,12,30
0,0,3,11,3,11,23,8
0,1,1,6,2,7,12,5
0,0,6,7,2,22,13,29
0,1,6,8,2,56,11,12
1,1,0,8,2,4,14,27
0,0,4,10,3,19,8,12
0,1,0,3,1,9,1,19
0,1,6,8,2,11,6,26
0,1,0,9,3,10,22,3
1,1,6,1,0,30,9,14
0,1,3,7,2,22,20,19
1,0,2,10,3,8,10,31
1,0,6,9,3,56,13,16
1,1,2,11,3,39,19,14
1,1,5,10,3,20,9,20
1,0,0,4,1,9,6,16
1,0,0,6,2,21,16,11
0,1,1,2,0,43,10,6
0,1,6,4,1,22,14,29
0,0,3,6,2,10,23,14
1,0,0,4,1,11,18,16
1,1,5,3,1,37,19,24
1,1,2,6,2,10,17,20
1,0,5,4,1,63,2,14
1,1,0,5,1,22,0,14
0,0,1,5,1,72,18,29
0,1,1,12,0,23,8,11
1,0,3,6,2,20,21,28
1,1,0,7,2,32,9,23
0,0,4,1,0,5,13,26
0,0,0,8,2,78,11,27
1,0,6,6,2,64,8,10
1,1,0,11,3,26,13,12
1,1,5,9,3,16,19,15
1,0,5,9,3,87,10,15
1,0,5,7,2,22,5,14
0,0,0,4,1,3,9,23
0,1,3,5,1,14,15,3
0,0,1,6,2,34,13,5
1,1,1,12,0,12,20,18
1,0,1,11,3,33,20,13
1,0,2,5,1,55,19,30
1,0,4,3,1,14,17,30
1,1,3,10,3,14,20,11
0,0,6,5,1,20,10,27
1,1,0,10,3,15,1,29
1,0,1,1,0,2,18,16
1,0,3,10,3,21,16,11
1,0,0,5,1,38,11,28
1,1,6,7,2,43,13,15
0,1,0,4,1,32,13,9
1,1,2,1,0,14,14,17
1,0,4,9,3,5,15,7
1,0,0,10,3,89,9,1
0,1,4,1,0,20,16,26
0,1,4,4,1,11,8,20
0,0,5,6,2,9,23,2
0,0,5,1,0,2,16,20
0,0,0,7,2,55,2,9
1,0,5,7,2,59,18,14
0,1,6,1,0,16,19,21
0,0,3,9,3,38,17,20
1,1,0,2,0,6,7,26
1,1,5,4,1,4,11,7
0,0,0,7,2,3,19,9
1,0,4,7,2,11,21,20
0,0,2,10,3,42,17,24
1,0,3,6,2,18,19,14
1,1,4,1,0,13,22,12
1,1,3,6,2,35,9,21
1,1,0,2,0,38,16,5
0,0,4,10,3,16,8,5
0,1,2,12,0,31,14,12
0,0,1,10,3,9,4,16
1,0,2,3,1,48,16,28
0,1,2,7,2,48,21,4
1,0,4,8,2,146,15,10
0,1,5,3,1,6,18,24
0,1,2,2,0,15,6,28
1,0,6,1,0,5,10,7
1,0,2,1,0,19,19,24
0,0,1,9,3,9,17,25
1,0,6,10,3,26,18,28
0,0,1,10,3,25,19,2
0,0,0,8,2,15,12,13
1,0,4,7,2,52,18,20
1,1,6,4,1,5,7,8
1,1,5,4,1,8,9,21
1,0,0,5,1,36,19,28
0,0,4,8,2,29,12,3
0,0,6,5,1,9,21,6
1,0,6,12,0,37,11,9
1,0,4,8,2,15,10,10
1,0,4,11,3,9,13,16
1,0,2,10,3,4,16,3
1,1,5,9,3,13,10,15
0,1,2,1,0,11,13,24
1,1,4,7,2,27,21,20
1,1,1,1,0,32,20,23
0,0,1,8,2,34,14,21
0,1,4,10,3,16,22,12
0,0,0,8,2,40,7,6
1,1,1,3,1,9,19,27
0,1,6,9,3,12,6,23
0,0,3,7,2,16,14,5
1,0,3,1,0,13,15,11
0,0,0,11,3,5,18,12
1,1,0,9,3,36,16,24
1,0,3,4,1,81,14,26
0,1,3,10,3,2,22,25
1,1,6,7,2,49,8,22
1,1,1,7,2,26,9,31
1,1,2,7,2,24,17,25
1,0,5,11,3,21,14,3
0,0,0,7,2,45,13,30
0,0,5,5,1,21,15,19
0,0,3,9,3,7,7,13
1,0,2,3,1,22,15,14
0,0,4,10,3,54,20,12
0,1,2,12,0,4,4,5
0,1,0,10,3,6,9,15
0,1,4,12,0,6,20,14
1,1,1,3,1,21,19,20
1,0,0,2,0,11,15,19
1,1,2,7,2,17,18,25
1,0,4,2,0,6,19,23
1,0,5,4,1,26,11,21
1,1,0,8,2,48,11,6
1,1,6,8,2,6,2,5
0,1,5,3,1,30,22,3
1,1,0,6,2,10,5,4
1,1,5,6,2,41,19,30
1,1,1,7,2,12,0,31
1,0,1,7,2,73,9,24
1,0,0,9,3,24,15,17
1,0,3,8,2,23,12,23
1,0,6,10,3,40,9,7
1,1,0,10,3,19,0,15
1,0,4,5,1,15,8,4
0,1,1,10,3,24,13,23
0,0,5,2,0,4,13,17
1,0,3,12,0,28,13,27
0,1,6,6,2,4,11,3
1,0,6,12,0,10,19,23
0,0,1,8,2,12,11,7
0,1,2,11,3,19,16,28
1,1,6,12,0,31,12,16
1,0,2,3,1,13,13,14
1,0,1,6,2,12,12,26
0,0,4,8,2,5,4,24
1,1,3,3,1,37,12,29
0,1,1,5,1,34,14,22
0,1,3,3,1,32,10,1
0,0,0,7,2,9,22,16
1,0,3,10,3,93,13,18
0,1,1,9,3,9,9,25
1,0,5,10,3,78,11,20
1,1,2,10,3,36,11,24
0,1,6,7,2,10,4,22
0,1,5,12,0,8,19,29
0,0,2,7,2,65,20,4
1,0,4,9,3,49,9,14
0,1,4,10,3,8,12,12
0,1,2,7,2,26,20,18
1,0,4,12,0,9,8,21
0,1,5,6,2,30,11,23
1,0,2,10,3,5,20,24
0,0,4,4,1,74,15,27
1,1,0,3,1,29,18,19
0,0,3,9,3,17,7,13
1,0,4,6,2,135,13,8
1,1,0,11,3,11,21,12
1,1,6,8,2,51,13,19
1,1,4,3,1,12,22,9
1,0,5,10,3,102,15,27
0,1,0,10,3,8,13,29
1,0,1,11,3,5,17,20
0,0,5,9,3,56,22,15
0,0,1,5,1,14,16,1
0,1,2,12,0,11,14,19
1,0,0,10,3,6,12,8
1,0,3,9,3,93,15,20
1,0,1,9,3,64,12,4
1,1,4,11,3,66,19,9
1,0,6,6,2,20,17,3
1,1,6,6,2,12,21,17
1,0,6,9,3,24,23,9
1,0,2,8,2,161,21,1
1,1,3,10,3,15,7,25
0,1,1,7,2,31,19,10
0,1,6,2,0,6,15,18
1,0,5,6,2,10,7,2
1,1,3,8,2,43,17,16
1,0,0,5,1,56,8,28
1,0,6,8,2,66,19,19
0,1,6,9,3,4,17,16
1,1,2,5,1,31,19,16
1,1,2,7,2,32,19,25
0,0,4,11,3,17,12,2
0,1,0,9,3,7,23,24
1,0,2,1,0,16,13,3
0,1,6,6,2,14,16,10
0,0,3,6,2,25,17,14
1,0,4,8,2,25,19,17
1,1,5,11,3,50,21,10
1,0,5,10,3,7,20,27
0,1,4,1,0,58,7,5
1,0,2,7,2,67,10,4
0,0,6,7,2,24,11,22
1,1,1,7,2,112,16,31
1,0,6,1,0,6,10,14
1,1,4,3,1,21,19,9
0,1,2,10,3,141,11,17
0,1,1,9,3,15,22,25
1,0,1,4,1,72,9,10
1,1,4,4,1,5,5,6
1,0,3,10,3,57,8,18
1,1,3,5,1,40,7,3
0,1,6,1,0,10,18,21
0,0,4,8,2,9,13,10
1,0,6,8,2,70,23,19
1,1,4,11,3,24,18,16
0,0,6,10,3,20,12,14
1,1,4,11,3,21,7,2
1,1,4,3,1,38,17,30
1,1,3,6,2,26,12,28
1,1,3,2,0,39,16,15
1,1,0,10,3,39,11,1
1,0,6,8,2,78,10,12
1,0,5,10,3,7,21,27
0,0,3,9,3,8,15,20
1,1,5,6,2,18,21,9
0,1,4,4,1,32,14,27
0,1,5,12,0,34,12,1
1,1,1,11,3,3,17,6
1,1,4,8,2,71,18,31
0,0,6,5,1,63,14,20
1,1,4,4,1,10,19,13
1,0,6,9,3,7,12,2
1,0,6,4,1,2,8,15
1,1,2,5,1,46,16,16
0,0,5,6,2,13,21,2
0,0,0,8,2,26,1,13
0,0,1,7,2,29,16,10
1,1,5,10,3,30,17,20
1,0,1,10,3,50,9,9
1,0,6,12,0,36,17,2
1,1,6,8,2,67,11,26
0,1,1,10,3,2,16,23
1,1,5,1,0,23,17,20
0,0,6,8,2,3,18,19
0,0,5,11,3,8,17,17
0,0,6,12,0,18,10,23
0,0,2,11,3,12,15,21
0,1,5,1,0,4,0,13
0,0,6,7,2,52,8,22
0,1,2,5,1,44,13,16
1,1,5,10,3,42,15,20
0,1,4,6,2,5,11,29
1,1,2,3,1,26,11,7
0,0,5,6,2,3,16,30
1,1,3,7,2,25,13,26
0,0,4,4,1,31,14,20
1,0,1,7,2,39,12,3
0,1,2,4,1,7,20,25
0,0,4,7,2,6,18,6
1,1,1,7,2,28,7,31
0,0,5,10,3,21,7,20
1,0,1,5,1,28,20,22
0,1,2,11,3,22,23,14
1,0,1,4,1,3,12,10
1,0,1,1,0,18,17,16
0,1,1,10,3,4,4,9
1,0,3,9,3,27,15,27
1,1,6,5,1,41,13,20
0,0,2,2,0,14,20,28
1,0,1,3,1,4,15,20
0,1,0,10,3,10,17,29
0,1,5,6,2,90,18,30
0,1,1,8,2,17,16,7
0,0,0,6,2,40,12,4
1,0,6,5,1,9,7,13
0,0,5,6,2,30,14,23
1,1,6,1,0,6,6,14
0,1,2,4,1,24,20,25
1,1,5,2,0,8,11,10
1,0,3,5,1,3,7,17
0,0,4,8,2,22,16,31
1,0,6,9,3,54,10,30
0,1,0,2,0,32,8,26
1,0,3,4,1,12,18,26
1,0,2,5,1,35,20,23
0,0,3,5,1,76,6,10
1,0,1,11,3,149,8,13
1,1,3,6,2,70,19,14
0,0,5,1,0,4,6,20
1,0,2,8,2,99,19,8
0,0,1,6,2,10,13,19
0,1,6,1,0,5,17,14
1,1,3,9,3,18,8,27
0,1,1,2,0,11,18,20
0,1,2,9,3,22,9,12
1,0,6,10,3,5,0,7
0,1,3,6,2,44,19,28
0,1,3,10,3,14,14,4
1,0,2,5,1,52,13,30
1,1,5,6,2,39,11,9
1,1,2,5,1,17,18,30
1,0,5,8,2,114,16,11
1,1,1,12,0,15,12,4
1,0,6,7,2,39,10,8
1,1,0,12,0,41,9,17
0,1,5,11,3,23,1,10
1,0,0,10,3,3,8,8
1,0,1,2,0,20,23,13
1,1,4,10,3,23,11,5
0,0,2,7,2,22,21,25
0,0,5,6,2,24,17,30
0,0,3,10,3,29,11,18
1,0,1,11,3,16,15,13
0,1,5,5,1,17,15,26
1,1,2,5,1,39,14,30
1,0,6,5,1,48,12,6
1,0,6,9,3,25,16,2
0,1,3,3,1,38,3,15
1,0,6,8,2,38,19,12
0,0,0,9,3,2,6,3
1,0,5,11,3,4,8,3
0,1,5,12,0,10,18,15
1,0,4,12,0,14,19,14
0,1,4,11,3,9,11,16
1,1,2,8,2,39,16,29
0,0,5,1,0,11,8,6
1,0,3,5,1,4,8,3
0,1,5,9,3,31,22,15
1,1,3,10,3,37,14,11
1,0,0,6,2,44,11,18
0,1,2,2,0,6,5,21
0,0,0,6,2,17,19,11
0,0,1,8,2,21,4,7
1,0,0,8,2,2,8,20
1,1,6,5,1,14,15,27
0,0,3,10,3,3,17,11
1,0,5,9,3,40,23,8
1,1,2,11,3,37,7,14
1,0,6,4,1,98,12,15
1,0,6,6,2,90,17,17
1,1,2,9,3,43,16,12
1,1,2,3,1,14,11,7
0,1,6,4,1,4,19,15
1,1,0,3,1,35,17,12
0,0,6,11,3,23,14,18
0,1,1,4,1,16,14,3
1,1,4,11,3,44,21,16
1,0,5,4,1,21,16,28
1,0,4,11,3,35,15,2
0,1,0,9,3,43,15,3
0,0,2,11,3,3,16,14
0,1,4,7,2,10,1,27
0,1,2,4,1,27,9,18
0,0,5,9,3,63,1,22
1,1,1,11,3,20,22,6
1,1,6,8,2,7,0,19
1,1,2,3,1,17,6,21
0,0,3,5,1,15,14,31
0,0,5,9,3,31,14,1
1,1,0,7,2,108,7,9
1,1,0,10,3,4,11,15
1,0,6,7,2,15,21,8
1,1,0,10,3,8,18,8
0,1,1,11,3,16,7,20
0,0,3,7,2,34,13,5
0,1,4,8,2,28,15,10
0,0,0,10,3,11,2,15
1,0,2,10,3,41,16,3
0,0,3,3,1,2,18,15
1,1,3,12,0,21,19,6
0,1,6,10,3,9,18,14
0,0,0,10,3,4,16,15
0,1,5,11,3,16,20,3
0,0,4,7,2,17,17,6
1,0,0,5,1,15,0,14
1,0,1,7,2,46,11,10
0,1,1,12,0,5,18,25
